subid,trial,target,leftpic,rightpic,chosenside,chosenpic,correct,date,time,rt
101,17,A1,A1,K1,L,A1,Y,6/10/2019,10:10:06,6990
101,18,D1,K1,D1,R,D1,Y,6/10/2019,10:10:06,4139
101,19,K1,B1,K1,R,K1,Y,6/10/2019,10:10:06,5035
101,20,G1,G1,E1,L,G1,Y,6/10/2019,10:10:06,6880
101,21,A1,A1,I1,L,A1,Y,6/10/2019,10:10:06,3177
101,22,D1,D1,H1,L,D1,Y,6/10/2019,10:10:06,3474
101,23,K1,F1,K1,R,K1,Y,6/10/2019,10:10:06,4410
101,24,C1,C1,E1,L,C1,Y,6/10/2019,10:10:06,5400
101,25,F1,G1,F1,R,F1,Y,6/10/2019,10:10:06,7201
101,26,B1,B1,K1,L,B1,Y,6/10/2019,10:10:06,4613
101,27,I1,I1,A1,L,I1,Y,6/10/2019,10:10:06,2879
101,28,H1,A1,H1,R,H1,Y,6/10/2019,10:10:06,4877
101,29,E1,H1,E1,R,E1,Y,6/10/2019,10:10:06,5357
101,30,H1,C1,H1,R,H1,Y,6/10/2019,10:10:06,4267
101,31,K1,A1,K1,R,K1,Y,6/10/2019,10:10:06,4810
101,32,D1,D1,E1,L,D1,Y,6/10/2019,10:10:06,3048
101,33,I1,C1,I1,R,I1,Y,6/10/2019,10:10:06,3086
101,34,B1,I1,B1,R,B1,Y,6/10/2019,10:10:06,2407
101,35,A1,D1,A1,R,A1,Y,6/10/2019,10:10:06,4369
101,36,C1,A1,C1,R,C1,Y,6/10/2019,10:10:06,3280
101,37,F1,F1,K1,L,F1,Y,6/10/2019,10:10:06,6803
101,38,G1,K1,G1,R,G1,Y,6/10/2019,10:10:06,2397
101,39,E1,E1,B1,L,E1,Y,6/10/2019,10:10:06,3858
102,0,apple,banana,apple,R,apple,Y,6/10/2019,11:02:46,5127
102,1,artichoke,onion,artichoke,R,artichoke,Y,6/10/2019,11:02:45,7736
102,2,onion,artichoke,onion,R,onion,Y,6/10/2019,11:02:46,2196
102,3,apple,banana,apple,R,apple,Y,6/10/2019,11:02:45,1965
102,4,artichoke,onion,artichoke,R,artichoke,Y,6/10/2019,11:02:46,5059
102,5,onion,onion,artichoke,L,onion,Y,6/10/2019,11:02:45,1908
102,0,E1,E1,A1,L,E1,Y,6/10/2019,11:02:46,7722
102,1,C1,C1,E1,L,C1,Y,6/10/2019,11:02:45,2559
102,2,K1,K1,A1,L,K1,Y,6/10/2019,11:02:46,6810
102,3,B1,B1,I1,L,B1,Y,6/10/2019,11:02:45,13842
102,4,H1,H1,A1,L,H1,Y,6/10/2019,11:02:46,5863
102,5,F1,B1,F1,R,F1,Y,6/10/2019,11:02:45,12246
102,6,D1,D1,K1,L,D1,Y,6/10/2019,11:02:46,3191
102,7,G1,K1,G1,R,G1,Y,6/10/2019,11:02:45,8062
102,8,I1,I1,A1,L,I1,Y,6/10/2019,11:02:46,5342
102,9,A1,H1,A1,R,A1,Y,6/10/2019,11:02:45,6372
102,10,E1,E1,I1,L,E1,Y,6/10/2019,11:02:45,3812
102,11,A1,A1,I1,L,A1,Y,6/10/2019,11:02:46,3976
102,12,I1,C1,I1,R,I1,Y,6/10/2019,11:02:45,3966
102,13,F1,K1,F1,R,F1,Y,6/10/2019,11:02:46,5266
102,14,D1,D1,H1,L,D1,Y,6/10/2019,11:02:45,2911
102,15,B1,K1,B1,R,B1,Y,6/10/2019,11:02:46,2627
102,16,H1,C1,H1,R,H1,Y,6/10/2019,11:02:45,3221
102,17,C1,H1,C1,R,C1,Y,6/10/2019,11:02:46,4355
102,18,K1,D1,K1,R,K1,Y,6/10/2019,11:02:45,4980
102,19,G1,G1,D1,L,G1,Y,6/10/2019,11:02:46,3386
102,20,I1,I1,E1,L,I1,Y,6/10/2019,11:02:46,4000
102,21,G1,C1,G1,R,G1,Y,6/10/2019,11:02:45,2439
102,22,D1,E1,D1,R,D1,Y,6/10/2019,11:02:46,2036
102,23,F1,F1,G1,L,F1,Y,6/10/2019,11:02:45,3094
102,24,K1,B1,K1,R,K1,Y,6/10/2019,11:02:46,3820
102,25,B1,D1,B1,R,B1,Y,6/10/2019,11:02:45,2946
102,26,H1,H1,E1,L,H1,Y,6/10/2019,11:02:46,2296
102,27,A1,A1,K1,L,A1,Y,6/10/2019,11:02:45,3873
102,28,E1,H1,E1,R,E1,Y,6/10/2019,11:02:46,1877
102,29,C1,C1,A1,L,C1,Y,6/10/2019,11:02:45,2210
102,30,E1,E1,B1,L,E1,Y,6/10/2019,11:02:45,2828
102,31,F1,F1,C1,L,F1,Y,6/10/2019,11:02:46,2498
102,32,K1,K1,F1,L,K1,Y,6/10/2019,11:02:45,3113
102,33,B1,B1,C1,L,B1,Y,6/10/2019,11:02:46,2911
102,34,H1,H1,D1,L,H1,Y,6/10/2019,11:02:45,3165
102,35,G1,E1,G1,R,G1,Y,6/10/2019,11:02:46,2077
102,36,D1,D1,F1,L,D1,Y,6/10/2019,11:02:45,2352
102,37,C1,I1,C1,R,C1,Y,6/10/2019,11:02:46,2052
102,38,I1,I1,B1,L,I1,Y,6/10/2019,11:02:45,3581
102,39,A1,A1,D1,L,A1,Y,6/10/2019,11:02:46,5065
103,0,apple,apple,banana,L,apple,Y,6/10/2019,11:38:59,5576
103,1,artichoke,onion,artichoke,R,artichoke,Y,6/10/2019,11:38:58,4644
103,2,onion,onion,artichoke,L,onion,Y,6/10/2019,11:38:59,3026
103,3,apple,banana,apple,R,apple,Y,6/10/2019,11:38:58,2133
103,4,artichoke,artichoke,onion,L,artichoke,Y,6/10/2019,11:38:59,2615
103,5,onion,artichoke,onion,R,onion,Y,6/10/2019,11:38:58,2231
103,0,C1,H1,C1,R,C1,Y,6/10/2019,11:38:59,4038
103,1,B1,C1,B1,R,B1,Y,6/10/2019,11:38:58,3488
103,2,I1,I1,A1,L,I1,Y,6/10/2019,11:38:59,4149
103,3,D1,H1,D1,R,D1,Y,6/10/2019,11:38:58,3366
103,4,F1,K1,F1,R,F1,Y,6/10/2019,11:38:59,5282
103,5,K1,B1,K1,R,K1,Y,6/10/2019,11:38:58,7220
103,6,G1,D1,G1,R,G1,Y,6/10/2019,11:38:59,2657
103,7,H1,C1,H1,R,H1,Y,6/10/2019,11:38:58,4829
103,8,E1,B1,E1,R,E1,Y,6/10/2019,11:38:59,3404
103,9,A1,A1,I1,L,A1,Y,6/10/2019,11:38:58,3728
103,10,G1,G1,E1,L,G1,Y,6/10/2019,11:38:58,4828
103,11,B1,B1,I1,L,B1,Y,6/10/2019,11:38:59,3434
103,12,E1,E1,I1,L,E1,Y,6/10/2019,11:38:58,2450
103,13,A1,D1,A1,R,A1,Y,6/10/2019,11:38:59,3172
103,14,C1,C1,E1,L,C1,Y,6/10/2019,11:38:58,5138
103,15,H1,H1,E1,L,H1,Y,6/10/2019,11:38:59,3563
103,16,F1,G1,F1,R,F1,Y,6/10/2019,11:38:58,9300
103,17,D1,E1,D1,R,D1,Y,6/10/2019,11:38:59,2409
103,18,I1,B1,I1,R,I1,Y,6/10/2019,11:38:58,2690
103,19,K1,K1,F1,L,K1,Y,6/10/2019,11:38:59,3341
103,20,E1,E1,H1,L,E1,Y,6/10/2019,11:38:59,3261
103,21,B1,B1,D1,L,B1,Y,6/10/2019,11:38:58,2482
103,22,I1,I1,E1,L,I1,Y,6/10/2019,11:38:59,2386
103,23,D1,F1,D1,R,D1,Y,6/10/2019,11:38:58,2828
103,24,F1,C1,F1,R,F1,Y,6/10/2019,11:38:59,6591
103,25,K1,K1,D1,L,K1,Y,6/10/2019,11:38:58,3141
103,26,G1,K1,G1,R,G1,Y,6/10/2019,11:38:59,2972
103,27,H1,H1,D1,L,H1,Y,6/10/2019,11:38:58,3361
103,28,C1,C1,I1,L,C1,Y,6/10/2019,11:38:59,3367
103,29,A1,H1,A1,R,A1,Y,6/10/2019,11:38:58,2254
103,30,C1,C1,A1,L,C1,Y,6/10/2019,11:38:58,4103
103,31,K1,K1,A1,L,K1,Y,6/10/2019,11:38:59,1727
103,32,I1,C1,I1,R,I1,Y,6/10/2019,11:38:58,2409
103,33,D1,K1,D1,R,D1,Y,6/10/2019,11:38:59,2099
103,34,E1,E1,A1,L,E1,Y,6/10/2019,11:38:58,2322
103,35,B1,K1,B1,R,B1,Y,6/10/2019,11:38:59,2140
103,36,G1,C1,G1,R,G1,Y,6/10/2019,11:38:58,2149
103,37,H1,H1,A1,L,H1,Y,6/10/2019,11:38:59,4559
103,38,F1,B1,F1,R,F1,Y,6/10/2019,11:38:58,6730
103,39,A1,A1,K1,L,A1,Y,6/10/2019,11:38:59,3958
104,0,apple,apple,banana,L,apple,Y,6/11/2019,10:25:19,5072
104,1,artichoke,artichoke,onion,L,artichoke,Y,6/11/2019,10:24:49,9874
104,2,onion,artichoke,onion,R,onion,Y,6/11/2019,10:25:19,6362
104,3,apple,apple,banana,L,apple,Y,6/11/2019,10:24:49,2757
104,4,artichoke,artichoke,onion,L,artichoke,Y,6/11/2019,10:25:19,2935
104,5,onion,artichoke,onion,R,onion,Y,6/11/2019,10:24:49,2590
104,0,E1,A1,E1,R,E1,Y,6/11/2019,10:25:19,8979
104,1,K1,F1,K1,R,K1,Y,6/11/2019,10:24:49,11588
104,2,C1,E1,C1,R,C1,Y,6/11/2019,10:25:19,4651
104,3,A1,I1,A1,R,A1,Y,6/11/2019,10:24:49,16014
104,4,I1,I1,A1,L,I1,Y,6/11/2019,10:25:19,3675
104,5,G1,G1,C1,L,G1,Y,6/11/2019,10:24:49,5704
104,6,H1,H1,A1,L,H1,Y,6/11/2019,10:25:19,6205
104,7,F1,F1,K1,L,F1,Y,6/11/2019,10:24:49,9482
104,8,D1,H1,D1,R,D1,Y,6/11/2019,10:25:19,13743
104,9,B1,B1,D1,L,B1,Y,6/11/2019,10:24:49,3754
104,10,I1,C1,I1,R,I1,Y,6/11/2019,10:24:49,3701
104,11,B1,B1,C1,L,B1,Y,6/11/2019,10:25:19,3412
104,12,E1,H1,E1,R,E1,Y,6/11/2019,10:24:49,3790
104,13,G1,G1,D1,L,G1,Y,6/11/2019,10:25:19,5203
104,14,H1,H1,D1,L,H1,Y,6/11/2019,10:24:49,6116
104,15,A1,A1,K1,L,A1,Y,6/11/2019,10:25:19,6287
104,16,D1,K1,D1,R,D1,Y,6/11/2019,10:24:49,3700
104,17,K1,D1,K1,R,K1,Y,6/11/2019,10:25:19,6606
104,18,C1,C1,A1,L,C1,Y,6/11/2019,10:24:49,3382
104,19,F1,B1,F1,R,F1,Y,6/11/2019,10:25:19,27217
104,20,E1,E1,I1,L,E1,Y,6/11/2019,10:25:19,4798
104,21,B1,B1,K1,L,B1,Y,6/11/2019,10:24:49,4260
104,22,C1,H1,C1,R,C1,Y,6/11/2019,10:25:19,1820
104,23,G1,G1,K1,L,G1,Y,6/11/2019,10:24:49,7364
104,24,D1,F1,D1,R,D1,Y,6/11/2019,10:25:19,3415
104,25,F1,G1,F1,R,F1,Y,6/11/2019,10:24:49,6854
104,26,H1,H1,C1,L,H1,Y,6/11/2019,10:25:19,3077
104,27,K1,K1,B1,L,K1,Y,6/11/2019,10:24:49,3962
104,28,I1,I1,B1,L,I1,Y,6/11/2019,10:25:19,2937
104,29,A1,D1,A1,R,A1,Y,6/11/2019,10:24:49,7515
104,30,D1,E1,D1,R,D1,Y,6/11/2019,10:24:49,3687
104,31,G1,G1,E1,L,G1,Y,6/11/2019,10:25:19,4076
104,32,C1,C1,I1,L,C1,Y,6/11/2019,10:24:49,3063
104,33,B1,B1,I1,L,B1,Y,6/11/2019,10:25:19,2962
104,34,H1,H1,E1,L,H1,Y,6/11/2019,10:24:49,10487
104,35,K1,A1,K1,R,K1,Y,6/11/2019,10:25:19,3398
104,36,I1,I1,E1,L,I1,Y,6/11/2019,10:24:49,2646
104,37,A1,A1,H1,L,A1,Y,6/11/2019,10:25:19,6679
104,38,E1,E1,B1,L,E1,Y,6/11/2019,10:24:49,2894
104,39,F1,F1,C1,L,F1,Y,6/11/2019,10:25:19,3854
105,0,apple,banana,apple,R,apple,Y,6/12/2019,10:31:00,7272
105,1,artichoke,artichoke,onion,L,artichoke,Y,6/12/2019,10:30:55,5898
105,2,onion,onion,artichoke,L,onion,Y,6/12/2019,10:31:00,3258
105,3,apple,banana,apple,R,apple,Y,6/12/2019,10:30:55,3625
105,4,artichoke,onion,artichoke,R,artichoke,Y,6/12/2019,10:31:00,2790
105,5,onion,artichoke,onion,R,onion,Y,6/12/2019,10:30:55,2496
105,0,C1,C1,H1,L,C1,Y,6/12/2019,10:31:00,7431
105,1,H1,D1,H1,R,H1,Y,6/12/2019,10:30:55,4645
105,2,K1,B1,K1,R,K1,Y,6/12/2019,10:31:00,4989
105,3,G1,G1,E1,L,G1,Y,6/12/2019,10:30:55,4615
105,4,B1,B1,D1,L,B1,Y,6/12/2019,10:31:00,3023
105,5,E1,E1,A1,L,E1,Y,6/12/2019,10:30:55,5505
105,6,I1,I1,E1,L,I1,Y,6/12/2019,10:31:00,4702
105,7,D1,D1,H1,L,D1,Y,6/12/2019,10:30:55,3133
105,8,A1,A1,K1,L,A1,Y,6/12/2019,10:31:00,3297
105,9,F1,F1,K1,L,F1,Y,6/12/2019,10:30:55,6990
105,10,K1,A1,K1,R,K1,Y,6/12/2019,10:30:55,5090
105,11,D1,K1,D1,R,D1,Y,6/12/2019,10:31:00,2358
105,12,B1,I1,B1,R,B1,Y,6/12/2019,10:30:55,3523
105,13,E1,E1,H1,L,E1,Y,6/12/2019,10:31:00,3007
105,14,I1,B1,I1,R,I1,Y,6/12/2019,10:30:55,4563
105,15,F1,G1,F1,R,F1,Y,6/12/2019,10:31:00,3899
105,16,A1,D1,A1,R,A1,Y,6/12/2019,10:30:55,4600
105,17,G1,G1,D1,L,G1,Y,6/12/2019,10:31:00,2442
105,18,C1,I1,C1,R,C1,Y,6/12/2019,10:30:55,4261
105,19,H1,C1,H1,R,H1,Y,6/12/2019,10:31:00,3655
105,20,K1,D1,K1,R,K1,Y,6/12/2019,10:31:00,6480
105,21,D1,D1,F1,L,D1,Y,6/12/2019,10:30:55,2159
105,22,B1,B1,K1,L,B1,Y,6/12/2019,10:31:00,1928
105,23,F1,B1,F1,R,F1,Y,6/12/2019,10:30:55,4073
105,24,A1,A1,I1,L,A1,Y,6/12/2019,10:31:00,2044
105,25,E1,E1,I1,L,E1,Y,6/12/2019,10:30:55,3174
105,26,C1,C1,E1,L,C1,Y,6/12/2019,10:31:00,2490
105,27,H1,H1,A1,L,H1,Y,6/12/2019,10:30:55,4153
105,28,I1,A1,I1,R,I1,Y,6/12/2019,10:31:00,2965
105,29,G1,K1,G1,R,G1,Y,6/12/2019,10:30:55,2073
105,30,I1,I1,C1,L,I1,Y,6/12/2019,10:30:55,3617
105,31,F1,F1,C1,L,F1,Y,6/12/2019,10:31:00,2917
105,32,B1,B1,C1,L,B1,Y,6/12/2019,10:30:55,2256
105,33,H1,E1,H1,R,H1,Y,6/12/2019,10:31:00,3029
105,34,C1,A1,C1,R,C1,Y,6/12/2019,10:30:55,4025
105,35,D1,E1,D1,R,D1,Y,6/12/2019,10:31:00,2559
105,36,A1,H1,A1,R,A1,Y,6/12/2019,10:30:55,3727
105,37,E1,E1,B1,L,E1,Y,6/12/2019,10:31:00,1983
105,38,K1,K1,F1,L,K1,Y,6/12/2019,10:30:55,4081
105,39,G1,C1,G1,R,G1,Y,6/12/2019,10:31:00,1889
106,0,apple,apple,banana,L,apple,Y,6/14/2019,10:03:32,6557
106,1,artichoke,onion,artichoke,R,artichoke,Y,6/14/2019,10:03:31,13730
106,2,onion,artichoke,onion,R,onion,Y,6/14/2019,10:03:32,3221
106,3,apple,apple,banana,L,apple,Y,6/14/2019,10:03:31,5514
106,4,artichoke,onion,artichoke,R,artichoke,Y,6/14/2019,10:03:32,4104
106,5,onion,onion,artichoke,L,onion,Y,6/14/2019,10:03:31,1991
106,0,D1,D1,F1,L,D1,Y,6/14/2019,10:03:32,5772
106,1,A1,A1,H1,L,A1,Y,6/14/2019,10:03:31,3045
106,2,G1,G1,E1,L,G1,Y,6/14/2019,10:03:32,5049
106,3,K1,K1,D1,L,K1,Y,6/14/2019,10:03:31,3438
106,4,F1,B1,F1,R,F1,Y,6/14/2019,10:03:32,4138
106,5,B1,B1,D1,L,B1,Y,6/14/2019,10:03:31,4235
106,6,H1,E1,H1,R,H1,Y,6/14/2019,10:03:32,3234
106,7,E1,E1,I1,L,E1,Y,6/14/2019,10:03:31,2802
106,8,I1,I1,E1,L,I1,Y,6/14/2019,10:03:32,2294
106,9,C1,A1,C1,R,C1,Y,6/14/2019,10:03:31,8967
106,10,D1,D1,E1,L,D1,Y,6/14/2019,10:03:31,5992
106,11,A1,A1,I1,L,A1,Y,6/14/2019,10:03:32,4463
106,12,I1,A1,I1,R,I1,Y,6/14/2019,10:03:31,2537
106,13,E1,E1,H1,L,E1,Y,6/14/2019,10:03:32,2578
106,14,G1,G1,D1,L,G1,Y,6/14/2019,10:03:31,2531
106,15,B1,B1,C1,L,B1,Y,6/14/2019,10:03:32,2125
106,16,H1,A1,H1,R,H1,Y,6/14/2019,10:03:31,7168
106,17,C1,I1,C1,R,C1,Y,6/14/2019,10:03:32,2447
106,18,F1,F1,C1,L,F1,Y,6/14/2019,10:03:31,9073
106,19,K1,A1,K1,R,K1,Y,6/14/2019,10:03:32,3093
106,20,I1,B1,I1,R,I1,Y,6/14/2019,10:03:32,3843
106,21,E1,B1,E1,R,E1,Y,6/14/2019,10:03:31,2923
106,22,G1,C1,G1,R,G1,Y,6/14/2019,10:03:32,2108
106,23,K1,K1,B1,L,K1,Y,6/14/2019,10:03:31,6348
106,24,F1,G1,F1,R,F1,Y,6/14/2019,10:03:32,4373
106,25,A1,D1,A1,R,A1,Y,6/14/2019,10:03:31,3957
106,26,D1,H1,D1,R,D1,Y,6/14/2019,10:03:32,2549
106,27,C1,C1,E1,L,C1,Y,6/14/2019,10:03:31,4272
106,28,H1,D1,H1,R,H1,Y,6/14/2019,10:03:32,3528
106,29,B1,B1,I1,L,B1,Y,6/14/2019,10:03:31,3582
106,30,F1,F1,K1,L,F1,Y,6/14/2019,10:03:31,9186
106,31,A1,K1,A1,R,A1,Y,6/14/2019,10:03:32,3680
106,32,I1,I1,C1,L,I1,Y,6/14/2019,10:03:31,5298
106,33,B1,B1,K1,L,B1,Y,6/14/2019,10:03:32,2687
106,34,H1,C1,H1,R,H1,Y,6/14/2019,10:03:31,3061
106,35,K1,K1,F1,L,K1,Y,6/14/2019,10:03:32,2609
106,36,D1,D1,K1,L,D1,Y,6/14/2019,10:03:31,3768
106,37,C1,H1,C1,R,C1,Y,6/14/2019,10:03:32,3025
106,38,G1,G1,K1,L,G1,Y,6/14/2019,10:03:31,2458
106,39,E1,A1,E1,R,E1,Y,6/14/2019,10:03:32,1988
64,0,apple,banana,apple,R,apple,Y,6/14/2019,13:37:15,6390
64,1,artichoke,onion,artichoke,R,artichoke,Y,6/14/2019,13:37:12,36597
64,2,onion,artichoke,onion,R,onion,Y,6/14/2019,13:37:15,20223
64,3,apple,apple,banana,R,banana,N,6/14/2019,13:37:12,8471
64,4,artichoke,onion,artichoke,R,artichoke,Y,6/14/2019,13:37:15,8062
64,5,onion,onion,artichoke,R,artichoke,N,6/14/2019,13:37:12,17640
64,0,F1,K1,F1,R,F1,Y,6/14/2019,13:37:15,19990
64,1,E1,B1,E1,L,B1,N,6/14/2019,13:37:12,9995
64,2,C1,A1,C1,R,C1,Y,6/14/2019,13:37:15,11068
64,3,B1,C1,B1,R,B1,Y,6/14/2019,13:37:12,10464
64,4,D1,D1,K1,L,D1,Y,6/14/2019,13:37:15,5447
64,5,G1,D1,G1,L,D1,N,6/14/2019,13:37:12,9882
64,6,K1,K1,B1,L,K1,Y,6/14/2019,13:37:15,34489
64,7,I1,E1,I1,R,I1,Y,6/14/2019,13:37:12,21473
64,8,H1,C1,H1,R,H1,Y,6/14/2019,13:37:15,12259
64,9,A1,H1,A1,R,A1,Y,6/14/2019,13:37:12,5751
64,10,D1,H1,D1,R,D1,Y,6/14/2019,13:37:12,13182
64,11,A1,A1,K1,L,A1,Y,6/14/2019,13:37:15,6176
64,12,K1,F1,K1,R,K1,Y,6/14/2019,13:37:12,22933
64,13,B1,B1,D1,L,B1,Y,6/14/2019,13:37:15,13986
64,14,H1,H1,E1,L,H1,Y,6/14/2019,13:37:12,16890
64,15,G1,K1,G1,R,G1,Y,6/14/2019,13:37:15,17829
64,16,C1,E1,C1,R,C1,Y,6/14/2019,13:37:12,35469
64,17,E1,I1,E1,R,E1,Y,6/14/2019,13:37:15,5188
64,18,F1,B1,F1,R,F1,Y,6/14/2019,13:37:12,28413
64,19,I1,A1,I1,R,I1,Y,6/14/2019,13:37:15,8040
64,20,D1,E1,D1,R,D1,Y,6/14/2019,13:37:15,11257
64,21,E1,A1,E1,R,E1,Y,6/14/2019,13:37:12,11706
64,22,H1,D1,H1,R,H1,Y,6/14/2019,13:37:15,6261
64,23,A1,D1,A1,R,A1,Y,6/14/2019,13:37:12,10503
64,24,K1,D1,K1,R,K1,Y,6/14/2019,13:37:15,7647
64,25,G1,E1,G1,R,G1,Y,6/14/2019,13:37:12,9231
64,26,C1,I1,C1,R,C1,Y,6/14/2019,13:37:15,6648
64,27,I1,I1,B1,L,I1,Y,6/14/2019,13:37:12,10186
64,28,F1,G1,F1,R,F1,Y,6/14/2019,13:37:15,23807
64,29,B1,B1,K1,L,B1,Y,6/14/2019,13:37:12,16303
64,30,C1,C1,H1,L,C1,Y,6/14/2019,13:37:12,23401
64,31,I1,C1,I1,R,I1,Y,6/14/2019,13:37:15,12470
64,32,F1,C1,F1,R,F1,Y,6/14/2019,13:37:12,14367
64,33,A1,I1,A1,R,A1,Y,6/14/2019,13:37:15,15513
64,34,K1,A1,K1,R,K1,Y,6/14/2019,13:37:12,16349
64,35,B1,I1,B1,R,B1,Y,6/14/2019,13:37:15,9619
64,36,D1,F1,D1,R,D1,Y,6/14/2019,13:37:12,7145
64,37,G1,C1,G1,R,G1,Y,6/14/2019,13:37:15,4282
64,38,H1,A1,H1,R,H1,Y,6/14/2019,13:37:12,11061
64,39,E1,H1,E1,R,E1,Y,6/14/2019,13:37:15,5745
65,0,apple,banana,apple,R,apple,Y,6/14/2019,13:54:12,9532
65,1,artichoke,artichoke,onion,L,artichoke,Y,6/14/2019,13:54:06,27457
65,2,onion,artichoke,onion,R,onion,Y,6/14/2019,13:54:12,30774
65,3,apple,apple,banana,L,apple,Y,6/14/2019,13:54:06,7095
65,4,artichoke,onion,artichoke,R,artichoke,Y,6/14/2019,13:54:12,8273
65,5,onion,artichoke,onion,R,onion,Y,6/14/2019,13:54:06,6933
65,0,I1,B1,I1,R,I1,Y,6/14/2019,13:54:12,11647
65,1,D1,E1,D1,R,D1,Y,6/14/2019,13:54:06,20001
65,2,B1,K1,B1,R,B1,Y,6/14/2019,13:54:12,8723
65,3,E1,I1,E1,R,E1,Y,6/14/2019,13:54:06,6509
65,4,F1,B1,F1,R,F1,Y,6/14/2019,13:54:12,7807
65,5,G1,D1,G1,R,G1,Y,6/14/2019,13:54:06,12076
65,6,H1,H1,E1,R,E1,N,6/14/2019,13:54:12,9480
65,7,A1,I1,A1,R,A1,Y,6/14/2019,13:54:06,8697
65,8,C1,H1,C1,R,C1,Y,6/14/2019,13:54:12,6252
65,9,K1,K1,B1,L,K1,Y,6/14/2019,13:54:06,9156
65,10,F1,C1,F1,R,F1,Y,6/14/2019,13:54:06,12664
65,11,K1,K1,F1,L,K1,Y,6/14/2019,13:54:12,10554
65,12,I1,I1,A1,L,I1,Y,6/14/2019,13:54:06,5961
65,13,A1,K1,A1,R,A1,Y,6/14/2019,13:54:12,8647
65,14,H1,H1,C1,R,C1,N,6/14/2019,13:54:06,9165
65,15,E1,E1,A1,L,E1,Y,6/14/2019,13:54:12,24983
65,16,B1,C1,B1,L,C1,N,6/14/2019,13:54:06,10307
65,17,D1,K1,D1,R,D1,Y,6/14/2019,13:54:12,5691
65,18,C1,E1,C1,R,C1,Y,6/14/2019,13:54:06,12070
65,19,G1,G1,E1,R,E1,N,6/14/2019,13:54:12,8089
65,20,I1,I1,E1,L,I1,Y,6/14/2019,13:54:12,5376
65,21,E1,H1,E1,R,E1,Y,6/14/2019,13:54:06,14527
65,22,F1,F1,G1,L,F1,Y,6/14/2019,13:54:12,12676
65,23,A1,H1,A1,R,A1,Y,6/14/2019,13:54:06,7362
65,24,H1,H1,A1,L,H1,Y,6/14/2019,13:54:12,8771
65,25,K1,A1,K1,R,K1,Y,6/14/2019,13:54:06,6974
65,26,B1,B1,D1,L,B1,Y,6/14/2019,13:54:12,9651
65,27,G1,G1,C1,L,G1,Y,6/14/2019,13:54:06,40867
65,28,C1,A1,C1,R,C1,Y,6/14/2019,13:54:12,5712
65,29,D1,F1,D1,R,D1,Y,6/14/2019,13:54:06,9654
65,30,I1,C1,I1,R,I1,Y,6/14/2019,13:54:06,36185
65,31,G1,K1,G1,R,G1,Y,6/14/2019,13:54:12,4554
65,32,H1,D1,H1,R,H1,Y,6/14/2019,13:54:06,25097
65,33,A1,A1,D1,L,A1,Y,6/14/2019,13:54:12,10937
65,34,F1,F1,K1,L,F1,Y,6/14/2019,13:54:06,19303
65,35,K1,K1,D1,L,K1,Y,6/14/2019,13:54:12,5990
65,36,B1,B1,I1,L,B1,Y,6/14/2019,13:54:06,6773
65,37,E1,B1,E1,R,E1,Y,6/14/2019,13:54:12,7314
65,38,C1,C1,I1,L,C1,Y,6/14/2019,13:54:06,7183
65,39,D1,H1,D1,R,D1,Y,6/14/2019,13:54:12,19057
66,0,apple,banana,apple,R,apple,Y,6/18/2019,14:46:29,19569
66,1,artichoke,onion,artichoke,R,artichoke,Y,6/18/2019,14:46:12,39506
66,2,onion,onion,artichoke,L,onion,Y,6/18/2019,14:46:29,17131
66,3,apple,banana,apple,R,apple,Y,6/18/2019,14:46:12,12926
66,4,artichoke,artichoke,onion,L,artichoke,Y,6/18/2019,14:46:29,17393
66,5,onion,onion,artichoke,L,onion,Y,6/18/2019,14:46:12,29065
66,0,F1,B1,F1,R,F1,Y,6/18/2019,14:46:29,23719
66,1,K1,K1,D1,L,K1,Y,6/18/2019,14:46:12,27922
66,2,H1,H1,E1,L,H1,Y,6/18/2019,14:46:29,18478
66,3,G1,G1,D1,L,G1,Y,6/18/2019,14:46:12,16968
66,4,E1,E1,A1,L,E1,Y,6/18/2019,14:46:29,33249
66,5,I1,A1,I1,R,I1,Y,6/18/2019,14:46:12,19659
66,6,D1,F1,D1,R,D1,Y,6/18/2019,14:46:29,27831
66,7,A1,H1,A1,R,A1,Y,6/18/2019,14:46:12,15374
66,8,B1,I1,B1,R,B1,Y,6/18/2019,14:46:29,15436
66,9,C1,C1,I1,L,C1,Y,6/18/2019,14:46:12,15852
66,10,H1,C1,H1,R,H1,Y,6/18/2019,14:46:12,26448
66,11,I1,B1,I1,R,I1,Y,6/18/2019,14:46:29,18956
66,12,E1,E1,I1,L,E1,Y,6/18/2019,14:46:12,22994
66,13,A1,A1,D1,L,A1,Y,6/18/2019,14:46:29,31890
66,14,F1,K1,F1,R,F1,Y,6/18/2019,14:46:12,18576
66,15,G1,K1,G1,R,G1,Y,6/18/2019,14:46:29,20514
66,16,D1,K1,D1,R,D1,Y,6/18/2019,14:46:12,20178
66,17,C1,C1,A1,L,C1,Y,6/18/2019,14:46:29,17354
66,18,B1,C1,B1,R,B1,Y,6/18/2019,14:46:12,25946
66,19,K1,A1,K1,R,K1,Y,6/18/2019,14:46:29,40940
66,20,F1,F1,G1,L,F1,Y,6/18/2019,14:46:29,19619
66,21,C1,H1,C1,R,C1,Y,6/18/2019,14:46:12,6958
66,22,E1,E1,H1,L,E1,Y,6/18/2019,14:46:29,25628
